"participantID","date","trialNo","blockNo","cutNo","expCond","control","keyCode","shownImgID","shownFoilID","shownSegID","reactionTime","segSize","segCenterX","segCenterY","segCentDist","intDiff","intStd","segNcut","segStab","leaf","correct","meanImgInt","meanSegInt","deltaInt","intOrder","expTime","presentedImgs","segIntensity","segPos","intVals","intDelta","nmcPars","normed_cutNo","normed_reactionTime","normed_segSize","normed_segCenterX","normed_segCenterY","normed_segCentDist","normed_intDiff","normed_intStd","normed_meanImgInt","normed_meanSegInt","normed_deltaInt","normed_intOrder","effortAll","effortUp","avgCrossCorr","trialId","pHat"
"go","08-12-2022",48,"1",5,2,"0","0",88526,0,10,88.4628295898438,17,3.5,-2,4.03112887414927,-3.23633143073951,0,1,1,"1",1,203.888466679017,200.652135248278,3.23633143073951,3,"1","[[2 2 2 2 5 5 5 5 5 5]
 [2 2 2 2 5 5 5 5 5 5]
 [2 2 2 2 6 5 5 5 5 5]
 [2 2 2 6 6 6 1 5 5 5]
 [2 2 2 6 6 6 1 1 1 1]
 [2 2 6 6 6 6 1 1 1 1]
 [2 6 6 6 6 4 4 1 1 1]
 [3 3 3 3 3 4 4 4 4 4]
 [3 3 3 3 3 3 4 4 4 4]
 [3 3 3 3 3 3 4 4 4 4]]","[[2 2 2 2 5 5 5 5 5 5]
 [2 2 2 2 5 5 5 5 5 5]
 [2 2 2 2 6 5 5 5 5 5]
 [2 2 2 6 6 6 1 5 5 5]
 [2 2 2 6 6 6 1 1 1 1]
 [2 2 6 6 6 6 1 1 1 1]
 [2 6 6 6 6 4 4 1 1 1]
 [3 3 3 3 3 4 4 4 4 4]
 [3 3 3 3 3 3 4 4 4 4]
 [3 3 3 3 3 3 4 4 4 4]]","[[ 8  1]
 [ 9  1]
 [10  1]
 [ 8  2]
 [ 9  2]
 [10  2]
 [ 8  3]
 [ 9  3]
 [10  3]
 [ 8  4]
 [ 9  4]
 [10  4]
 [ 8  5]
 [ 9  5]
 [10  5]
 [ 9  6]
 [10  6]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0273187649311854,0.0273187649311854,NA,NA,0.533543142555807
"go","08-12-2022",49,"1",2,1,"0","0",62298,0,4,248.383283615112,19,3,2.5,3.90512483795333,-4.65720753438069,0,1,1,"1",1,205.309342782658,200.652135248278,4.65720753438069,3,"0.2","[[1 1 1 1 2 2 2 2 2 2]
 [1 1 1 1 1 2 2 2 5 5]
 [1 1 1 1 1 5 5 5 5 5]
 [1 1 4 4 4 5 5 5 5 5]
 [4 4 4 4 4 5 5 5 5 5]
 [4 4 4 4 4 6 5 5 5 5]
 [6 6 6 6 6 6 3 3 3 3]
 [6 6 6 6 6 3 3 3 3 3]
 [6 6 6 6 6 3 3 3 3 3]
 [6 6 6 6 6 3 3 3 3 3]]","[[1 1 1 1 2 2 2 2 2 2]
 [1 1 1 1 1 2 2 2 5 5]
 [1 1 1 1 1 5 5 5 5 5]
 [1 1 4 4 4 5 5 5 5 5]
 [4 4 4 4 4 5 5 5 5 5]
 [4 4 4 4 4 6 5 5 5 5]
 [6 6 6 6 6 6 3 3 3 3]
 [6 6 6 6 6 3 3 3 3 3]
 [6 6 6 6 6 3 3 3 3 3]
 [6 6 6 6 6 3 3 3 3 3]]","[[ 8  6]
 [ 9  6]
 [10  6]
 [ 7  7]
 [ 8  7]
 [ 9  7]
 [10  7]
 [ 7  8]
 [ 8  8]
 [ 9  8]
 [10  8]
 [ 7  9]
 [ 8  9]
 [ 9  9]
 [10  9]
 [ 7 10]
 [ 8 10]
 [ 9 10]
 [10 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0329129294567064,0.0176680466780503,NA,NA,0.653212894635462
"go","08-12-2022",51,"1",4,1,"0","1",74455,0,9,188.404083251953,18,-0.5,-2.5,2.54950975679639,4.2725640023329,5.84913954557495e-14,1,1,"1",0,201.927539057559,206.200103059892,-4.2725640023329,4,"0.2","[[5 5 5 5 5 6 6 6 6 6]
 [5 5 5 5 5 6 6 6 6 6]
 [4 4 5 5 5 6 6 6 6 3]
 [4 4 4 4 4 3 3 3 3 3]
 [4 4 4 4 4 3 3 3 3 3]
 [4 4 4 4 1 2 2 2 3 3]
 [4 4 1 1 1 1 2 2 2 2]
 [1 1 1 1 1 1 2 2 2 2]
 [1 1 1 1 1 1 1 2 2 2]
 [1 1 1 1 1 1 1 2 2 2]]","[[5 5 5 5 5 6 6 6 6 6]
 [5 5 5 5 5 6 6 6 6 6]
 [4 4 5 5 5 6 6 6 6 3]
 [4 4 4 4 4 3 3 3 3 3]
 [4 4 4 4 4 3 3 3 3 3]
 [4 4 4 4 1 2 2 2 3 3]
 [4 4 1 1 1 1 2 2 2 2]
 [1 1 1 1 1 1 2 2 2 2]
 [1 1 1 1 1 1 1 2 2 2]
 [1 1 1 1 1 1 1 2 2 2]]","[[3 1]
 [4 1]
 [5 1]
 [6 1]
 [7 1]
 [3 2]
 [4 2]
 [5 2]
 [6 2]
 [7 2]
 [4 3]
 [5 3]
 [6 3]
 [4 4]
 [5 4]
 [6 4]
 [4 5]
 [5 5]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0785047856222342,0.0785047856222342,NA,NA,0.458277940754775
"go","08-12-2022",52,"1",4,2,"0","0",36974,0,8,258.361339569092,15,-3,3,4.24264068711928,8.80510496549846,8.82577926700092e-14,1,1,"1",1,203.096365453939,211.901470419438,-8.80510496549846,5,"1","[[4 4 4 4 4 4 5 5 5 5]
 [4 4 4 4 4 4 5 5 5 5]
 [2 4 4 4 4 4 5 5 5 5]
 [2 2 2 4 4 4 5 5 5 1]
 [2 2 2 2 3 3 3 1 1 1]
 [2 2 2 2 3 3 3 1 1 1]
 [2 2 2 2 3 3 3 6 1 1]
 [2 2 2 2 3 3 6 6 6 1]
 [2 2 2 2 3 3 6 6 6 6]
 [2 2 2 2 3 6 6 6 6 6]]","[[4 4 4 4 4 4 5 5 5 5]
 [4 4 4 4 4 4 5 5 5 5]
 [2 4 4 4 4 4 5 5 5 5]
 [2 2 2 4 4 4 5 5 5 1]
 [2 2 2 2 3 3 3 1 1 1]
 [2 2 2 2 3 3 3 1 1 1]
 [2 2 2 2 3 3 3 6 1 1]
 [2 2 2 2 3 3 6 6 6 1]
 [2 2 2 2 3 3 6 6 6 6]
 [2 2 2 2 3 6 6 6 6 6]]","[[ 1  7]
 [ 2  7]
 [ 3  7]
 [ 4  7]
 [ 1  8]
 [ 2  8]
 [ 3  8]
 [ 4  8]
 [ 1  9]
 [ 2  9]
 [ 3  9]
 [ 4  9]
 [ 1 10]
 [ 2 10]
 [ 3 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0436735337997046,0.0436735337997046,NA,NA,0.635942812601326
"go","08-12-2022",53,"1",5,2,"0","1",63373,0,10,198.408842086792,18,-3,2,3.60555127546399,-12.5606114854445,0,1,1,"1",0,202.560611485445,190,12.5606114854445,1,"1","[[4 4 4 4 1 1 1 1 1 1]
 [4 4 4 4 1 1 1 1 1 1]
 [4 4 4 4 4 1 1 1 1 1]
 [4 4 4 4 4 1 2 2 2 2]
 [6 6 6 6 6 2 2 2 2 2]
 [6 6 6 6 6 2 2 2 2 2]
 [6 6 6 3 3 2 2 2 5 5]
 [3 3 3 3 3 2 5 5 5 5]
 [3 3 3 3 3 3 5 5 5 5]
 [3 3 3 3 3 3 5 5 5 5]]","[[4 4 4 4 1 1 1 1 1 1]
 [4 4 4 4 1 1 1 1 1 1]
 [4 4 4 4 4 1 1 1 1 1]
 [4 4 4 4 4 1 2 2 2 2]
 [6 6 6 6 6 2 2 2 2 2]
 [6 6 6 6 6 2 2 2 2 2]
 [6 6 6 3 3 2 2 2 5 5]
 [3 3 3 3 3 2 5 5 5 5]
 [3 3 3 3 3 3 5 5 5 5]
 [3 3 3 3 3 3 5 5 5 5]]","[[ 1  5]
 [ 2  5]
 [ 1  6]
 [ 2  6]
 [ 3  6]
 [ 4  6]
 [ 1  7]
 [ 2  7]
 [ 3  7]
 [ 1  8]
 [ 2  8]
 [ 3  8]
 [ 1  9]
 [ 2  9]
 [ 3  9]
 [ 1 10]
 [ 2 10]
 [ 3 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0309490992035036,0.0309490992035036,NA,NA,0.543036154292871
"go","08-12-2022",54,"1",4,1,"0","0",78996,0,8,278.431415557861,22,2.5,2.5,3.53553390593274,1.61275345631171,0,1,1,"1",1,204.58734960358,206.200103059892,-1.61275345631171,4,"0.2","[[5 5 5 6 6 6 6 6 6 6]
 [5 5 5 6 6 6 6 6 6 6]
 [5 5 5 1 6 2 2 2 2 2]
 [5 5 5 1 1 2 2 2 2 2]
 [5 5 1 1 1 2 2 2 2 2]
 [5 5 1 1 1 2 2 4 4 4]
 [5 5 3 3 3 4 4 4 4 4]
 [3 3 3 3 3 4 4 4 4 4]
 [3 3 3 3 3 4 4 4 4 4]
 [3 3 3 3 3 3 4 4 4 4]]","[[5 5 5 6 6 6 6 6 6 6]
 [5 5 5 6 6 6 6 6 6 6]
 [5 5 5 1 6 2 2 2 2 2]
 [5 5 5 1 1 2 2 2 2 2]
 [5 5 1 1 1 2 2 2 2 2]
 [5 5 1 1 1 2 2 4 4 4]
 [5 5 3 3 3 4 4 4 4 4]
 [3 3 3 3 3 4 4 4 4 4]
 [3 3 3 3 3 4 4 4 4 4]
 [3 3 3 3 3 3 4 4 4 4]]","[[ 7  6]
 [ 8  6]
 [ 9  6]
 [ 7  7]
 [ 8  7]
 [ 9  7]
 [10  7]
 [ 6  8]
 [ 7  8]
 [ 8  8]
 [ 9  8]
 [10  8]
 [ 6  9]
 [ 7  9]
 [ 8  9]
 [ 9  9]
 [10  9]
 [ 6 10]
 [ 7 10]
 [ 8 10]
 [ 9 10]
 [10 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0446387160011602,0.0446387160011602,NA,NA,0.51347627913842
"go","08-12-2022",59,"1",1,1,"0","0",69235,0,2,28.4171104431152,23,3,-2,3.60555127546399,14.6499135929871,0,1,1,"1",1,203.110565182709,217.760478775696,-14.6499135929871,6,"0.2","[[4 4 4 4 4 5 5 5 5 5]
 [3 4 4 4 4 5 5 5 5 5]
 [3 3 3 3 3 1 1 1 1 1]
 [3 3 3 3 3 1 1 1 1 1]
 [3 3 3 3 3 1 1 1 1 1]
 [3 3 3 3 3 1 1 1 1 2]
 [6 6 6 6 6 1 1 2 2 2]
 [6 6 6 6 6 6 2 2 2 2]
 [6 6 6 6 6 6 2 2 2 2]
 [6 6 6 6 6 6 2 2 2 2]]","[[4 4 4 4 4 5 5 5 5 5]
 [3 4 4 4 4 5 5 5 5 5]
 [3 3 3 3 3 1 1 1 1 1]
 [3 3 3 3 3 1 1 1 1 1]
 [3 3 3 3 3 1 1 1 1 1]
 [3 3 3 3 3 1 1 1 1 2]
 [6 6 6 6 6 1 1 2 2 2]
 [6 6 6 6 6 6 2 2 2 2]
 [6 6 6 6 6 6 2 2 2 2]
 [6 6 6 6 6 6 2 2 2 2]]","[[ 7  1]
 [ 8  1]
 [ 9  1]
 [10  1]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [10  2]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [10  4]
 [ 7  5]
 [ 8  5]
 [ 9  5]
 [10  5]
 [ 8  6]
 [ 9  6]
 [10  6]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0601458854196766,8.76922835103921e-05,NA,NA,0.669663665690848
"go","08-12-2022",65,"1",2,2,"0","0",74891,0,4,298.396348953247,23,2.5,-2.5,3.53553390593274,12.725507635249,0,1,1,"1",1,205.034971140447,217.760478775696,-12.725507635249,6,"1","[[2 2 2 2 5 5 5 5 5 5]
 [2 2 2 2 5 5 5 5 5 5]
 [2 2 2 2 3 5 5 5 5 5]
 [2 2 3 3 3 3 3 4 4 4]
 [2 3 3 3 3 3 4 4 4 4]
 [6 6 6 3 3 4 4 4 4 4]
 [6 6 6 6 6 4 4 4 4 4]
 [6 6 6 6 6 1 1 1 1 1]
 [6 6 6 6 6 1 1 1 1 1]
 [6 6 6 6 6 1 1 1 1 1]]","[[2 2 2 2 5 5 5 5 5 5]
 [2 2 2 2 5 5 5 5 5 5]
 [2 2 2 2 3 5 5 5 5 5]
 [2 2 3 3 3 3 3 4 4 4]
 [2 3 3 3 3 3 4 4 4 4]
 [6 6 6 3 3 4 4 4 4 4]
 [6 6 6 6 6 4 4 4 4 4]
 [6 6 6 6 6 1 1 1 1 1]
 [6 6 6 6 6 1 1 1 1 1]
 [6 6 6 6 6 1 1 1 1 1]]","[[ 6  1]
 [ 7  1]
 [ 8  1]
 [ 9  1]
 [10  1]
 [ 6  2]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [10  2]
 [ 6  3]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [10  4]
 [ 7  5]
 [ 8  5]
 [ 9  5]
 [10  5]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0488478495261645,0.0004175803318701,NA,NA,0.753046583896804
"go","08-12-2022",67,"1",1,2,"0","0",97712,0,2,348.414182662964,15,-2.5,-3,3.90512483795333,7.84336725067234,8.82577926700092e-14,1,1,"1",1,204.058103168765,211.901470419438,-7.84336725067234,5,"1","[[5 5 5 5 2 4 4 4 4 4]
 [5 5 5 5 2 2 4 4 4 4]
 [5 5 5 5 2 2 2 4 4 4]
 [5 5 1 1 2 2 2 2 4 4]
 [5 1 1 1 1 6 2 2 2 4]
 [1 1 1 1 6 6 6 3 3 3]
 [1 1 1 6 6 6 3 3 3 3]
 [1 6 6 6 6 3 3 3 3 3]
 [6 6 6 6 3 3 3 3 3 3]
 [6 6 6 3 3 3 3 3 3 3]]","[[5 5 5 5 2 4 4 4 4 4]
 [5 5 5 5 2 2 4 4 4 4]
 [5 5 5 5 2 2 2 4 4 4]
 [5 5 1 1 2 2 2 2 4 4]
 [5 1 1 1 1 6 2 2 2 4]
 [1 1 1 1 6 6 6 3 3 3]
 [1 1 1 6 6 6 3 3 3 3]
 [1 6 6 6 6 3 3 3 3 3]
 [6 6 6 6 3 3 3 3 3 3]
 [6 6 6 3 3 3 3 3 3 3]]","[[1 1]
 [2 1]
 [3 1]
 [4 1]
 [5 1]
 [1 2]
 [2 2]
 [3 2]
 [4 2]
 [1 3]
 [2 3]
 [3 3]
 [1 4]
 [2 4]
 [3 4]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0212327346418733,8.81658268800941e-05,NA,NA,0.745681944236578
"go","08-12-2022",68,"1",5,1,"0","0",61033,0,10,188.39430809021,16,-3,-2.5,3.90512483795333,2.03406950424068,5.87076305571739e-14,1,1,"1",1,204.166033555651,206.200103059892,-2.03406950424068,4,"0.2","[[4 4 4 4 4 1 1 1 1 1]
 [4 4 4 4 4 1 1 1 1 1]
 [4 4 4 4 5 1 1 1 2 2]
 [4 4 5 5 5 5 2 2 2 2]
 [5 5 5 5 5 5 2 2 2 2]
 [5 5 5 5 5 5 2 2 2 2]
 [3 3 3 3 3 3 6 6 6 2]
 [3 3 3 3 3 3 6 6 6 6]
 [3 3 3 3 3 6 6 6 6 6]
 [3 3 3 3 3 6 6 6 6 6]]","[[4 4 4 4 4 1 1 1 1 1]
 [4 4 4 4 4 1 1 1 1 1]
 [4 4 4 4 5 1 1 1 2 2]
 [4 4 5 5 5 5 2 2 2 2]
 [5 5 5 5 5 5 2 2 2 2]
 [5 5 5 5 5 5 2 2 2 2]
 [3 3 3 3 3 3 6 6 6 2]
 [3 3 3 3 3 3 6 6 6 6]
 [3 3 3 3 3 6 6 6 6 6]
 [3 3 3 3 3 6 6 6 6 6]]","[[1 1]
 [2 1]
 [3 1]
 [4 1]
 [1 2]
 [2 2]
 [3 2]
 [4 2]
 [1 3]
 [2 3]
 [3 3]
 [1 4]
 [2 4]
 [3 4]
 [1 5]
 [2 5]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0511287002544544,0.0511287002544544,NA,NA,0.440332043665219
"go","08-12-2022",70,"1",4,2,"0","0",58225,0,8,288.460969924927,18,3,-2.5,3.90512483795333,-12.2504555770707,0,1,1,"1",1,202.250455577071,190,12.2504555770707,1,"1","[[6 6 6 6 6 4 4 4 4 4]
 [6 6 6 6 6 4 4 4 5 5]
 [3 3 6 6 6 4 5 5 5 5]
 [3 3 3 3 6 5 5 5 5 5]
 [3 3 3 3 3 5 5 5 5 5]
 [3 3 3 3 2 2 2 2 5 5]
 [1 1 1 1 2 2 2 2 2 2]
 [1 1 1 1 2 2 2 2 2 2]
 [1 1 1 1 1 2 2 2 2 2]
 [1 1 1 1 1 2 2 2 2 2]]","[[6 6 6 6 6 4 4 4 4 4]
 [6 6 6 6 6 4 4 4 5 5]
 [3 3 6 6 6 4 5 5 5 5]
 [3 3 3 3 6 5 5 5 5 5]
 [3 3 3 3 3 5 5 5 5 5]
 [3 3 3 3 2 2 2 2 5 5]
 [1 1 1 1 2 2 2 2 2 2]
 [1 1 1 1 2 2 2 2 2 2]
 [1 1 1 1 1 2 2 2 2 2]
 [1 1 1 1 1 2 2 2 2 2]]","[[ 7  1]
 [ 8  1]
 [ 9  1]
 [10  1]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [10  2]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [10  4]
 [ 9  5]
 [10  5]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0659905826160653,0.0659905826160653,NA,NA,0.688391598119506
"go","08-12-2022",76,"1",1,2,"0","0",24508,0,2,358.48593711853,18,-3,-2.5,3.90512483795333,-12.3461552427115,0,1,1,"1",1,202.346155242711,190,12.3461552427115,1,"1","[[1 1 1 1 1 6 6 6 6 6]
 [1 1 1 1 1 6 6 6 6 6]
 [1 1 1 1 1 6 6 4 4 4]
 [1 1 1 5 5 5 4 4 4 4]
 [5 5 5 5 5 5 4 4 4 4]
 [5 5 5 5 5 5 2 2 4 4]
 [3 3 5 5 5 2 2 2 2 2]
 [3 3 3 3 3 2 2 2 2 2]
 [3 3 3 3 3 2 2 2 2 2]
 [3 3 3 3 3 2 2 2 2 2]]","[[1 1 1 1 1 6 6 6 6 6]
 [1 1 1 1 1 6 6 6 6 6]
 [1 1 1 1 1 6 6 4 4 4]
 [1 1 1 5 5 5 4 4 4 4]
 [5 5 5 5 5 5 4 4 4 4]
 [5 5 5 5 5 5 2 2 4 4]
 [3 3 5 5 5 2 2 2 2 2]
 [3 3 3 3 3 2 2 2 2 2]
 [3 3 3 3 3 2 2 2 2 2]
 [3 3 3 3 3 2 2 2 2 2]]","[[1 1]
 [2 1]
 [3 1]
 [4 1]
 [1 2]
 [2 2]
 [3 2]
 [4 2]
 [1 3]
 [2 3]
 [3 3]
 [4 3]
 [1 4]
 [2 4]
 [3 4]
 [1 5]
 [2 5]
 [3 5]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0277509302212126,1.18080107581428e-05,NA,NA,0.758467493337551
"go","08-12-2022",5,"2",3,2,"0","0",6760,0,7,278.334617614746,23,2.5,2,3.20156211871642,-8.74798657439098,2.90604792863601e-14,1,1,"1",1,204.001426229555,195.253439655164,8.74798657439098,2,"1","[[4 4 4 4 4 3 3 3 3 3]
 [4 4 4 4 4 4 3 6 6 6]
 [5 5 5 5 5 4 6 6 6 6]
 [5 5 5 5 5 6 6 6 6 6]
 [5 5 5 5 5 6 6 6 6 6]
 [5 5 5 5 5 2 2 6 6 6]
 [1 1 1 1 2 2 2 2 2 6]
 [1 1 1 1 2 2 2 2 2 2]
 [1 1 1 1 1 2 2 2 2 2]
 [1 1 1 1 1 2 2 2 2 2]]","[[4 4 4 4 4 3 3 3 3 3]
 [4 4 4 4 4 4 3 6 6 6]
 [5 5 5 5 5 4 6 6 6 6]
 [5 5 5 5 5 6 6 6 6 6]
 [5 5 5 5 5 6 6 6 6 6]
 [5 5 5 5 5 2 2 6 6 6]
 [1 1 1 1 2 2 2 2 2 6]
 [1 1 1 1 2 2 2 2 2 2]
 [1 1 1 1 1 2 2 2 2 2]
 [1 1 1 1 1 2 2 2 2 2]]","[[ 7  5]
 [ 8  5]
 [ 6  6]
 [ 7  6]
 [ 8  6]
 [ 9  6]
 [10  6]
 [ 6  7]
 [ 7  7]
 [ 8  7]
 [ 9  7]
 [10  7]
 [ 7  8]
 [ 8  8]
 [ 9  8]
 [10  8]
 [ 7  9]
 [ 8  9]
 [ 9  9]
 [10  9]
 [ 8 10]
 [ 9 10]
 [10 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0743856138160713,0.0447583940850748,NA,NA,0.756260161943478
"go","08-12-2022",10,"2",3,2,"0","0",80652,0,6,298.403263092041,19,2.5,2.5,3.53553390593274,8.06586613305362,1.16802122400732e-13,1,1,"1",1,203.835604286384,211.901470419438,-8.06586613305362,5,"1","[[6 6 6 6 1 1 1 1 1 1]
 [6 6 6 6 3 1 1 1 1 1]
 [6 6 6 3 3 3 1 1 1 1]
 [6 6 3 3 3 2 2 2 2 1]
 [6 3 3 3 3 2 2 2 2 2]
 [3 3 3 3 2 2 2 2 5 5]
 [4 4 4 4 2 2 5 5 5 5]
 [4 4 4 4 4 5 5 5 5 5]
 [4 4 4 4 4 4 5 5 5 5]
 [4 4 4 4 4 4 5 5 5 5]]","[[6 6 6 6 1 1 1 1 1 1]
 [6 6 6 6 3 1 1 1 1 1]
 [6 6 6 3 3 3 1 1 1 1]
 [6 6 3 3 3 2 2 2 2 1]
 [6 3 3 3 3 2 2 2 2 2]
 [3 3 3 3 2 2 2 2 5 5]
 [4 4 4 4 2 2 5 5 5 5]
 [4 4 4 4 4 5 5 5 5 5]
 [4 4 4 4 4 4 5 5 5 5]
 [4 4 4 4 4 4 5 5 5 5]]","[[ 8  6]
 [ 7  7]
 [ 8  7]
 [ 9  7]
 [10  7]
 [ 7  8]
 [ 8  8]
 [ 9  8]
 [10  8]
 [ 6  9]
 [ 7  9]
 [ 8  9]
 [ 9  9]
 [10  9]
 [ 6 10]
 [ 7 10]
 [ 8 10]
 [ 9 10]
 [10 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0559208548147055,0.0337190260560254,NA,NA,0.718696236710915
"go","08-12-2022",11,"2",4,1,"0","0",28598,0,8,318.46022605896,23,3,2,3.60555127546399,2.5250048302392,0,1,1,"1",1,203.675098229652,206.200103059892,-2.5250048302392,4,"0.2","[[3 3 3 3 6 6 6 6 6 6]
 [3 3 3 3 6 6 6 6 6 6]
 [3 3 3 3 6 6 6 1 1 1]
 [3 3 3 2 2 1 1 1 1 1]
 [2 2 2 2 2 1 1 1 1 1]
 [2 2 2 2 2 1 1 1 1 1]
 [5 5 5 5 2 4 4 4 4 4]
 [5 5 5 5 4 4 4 4 4 4]
 [5 5 5 5 4 4 4 4 4 4]
 [5 5 5 5 4 4 4 4 4 4]]","[[3 3 3 3 6 6 6 6 6 6]
 [3 3 3 3 6 6 6 6 6 6]
 [3 3 3 3 6 6 6 1 1 1]
 [3 3 3 2 2 1 1 1 1 1]
 [2 2 2 2 2 1 1 1 1 1]
 [2 2 2 2 2 1 1 1 1 1]
 [5 5 5 5 2 4 4 4 4 4]
 [5 5 5 5 4 4 4 4 4 4]
 [5 5 5 5 4 4 4 4 4 4]
 [5 5 5 5 4 4 4 4 4 4]]","[[ 8  5]
 [ 9  5]
 [10  5]
 [ 7  6]
 [ 8  6]
 [ 9  6]
 [10  6]
 [ 7  7]
 [ 8  7]
 [ 9  7]
 [10  7]
 [ 7  8]
 [ 8  8]
 [ 9  8]
 [10  8]
 [ 7  9]
 [ 8  9]
 [ 9  9]
 [10  9]
 [ 7 10]
 [ 8 10]
 [ 9 10]
 [10 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0445019931693348,0.0445019931693348,NA,NA,0.513699364694837
"go","08-12-2022",12,"2",5,1,"0","1",56819,0,10,248.404264450073,10,1,-1.5,1.80277563773199,14.8954435761714,0,1,1,"1",0,202.865035199524,217.760478775696,-14.8954435761714,6,"0.2","[[4 4 4 4 4 1 1 1 1 1]
 [4 4 4 4 4 2 1 1 1 1]
 [4 4 4 4 2 2 2 2 1 1]
 [4 4 4 2 2 2 2 2 2 1]
 [5 6 6 6 2 2 2 2 2 2]
 [5 5 6 6 6 2 2 2 2 2]
 [5 5 5 6 6 6 3 3 3 3]
 [5 5 5 5 6 3 3 3 3 3]
 [5 5 5 5 3 3 3 3 3 3]
 [5 5 5 5 3 3 3 3 3 3]]","[[4 4 4 4 4 1 1 1 1 1]
 [4 4 4 4 4 2 1 1 1 1]
 [4 4 4 4 2 2 2 2 1 1]
 [4 4 4 2 2 2 2 2 2 1]
 [5 6 6 6 2 2 2 2 2 2]
 [5 5 6 6 6 2 2 2 2 2]
 [5 5 5 6 6 6 3 3 3 3]
 [5 5 5 5 6 3 3 3 3 3]
 [5 5 5 5 3 3 3 3 3 3]
 [5 5 5 5 3 3 3 3 3 3]]","[[5 2]
 [5 3]
 [6 3]
 [5 4]
 [6 4]
 [7 4]
 [6 5]
 [7 5]
 [8 5]
 [7 6]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0759021722938554,0.0759021722938554,NA,NA,0.400922724608631
